,Restaurant,Review,Date,Label
251,Saveur,the taste is lighter than the signature pasta and the spring onion give each mouthful a refreshing burst when you bite into them,2012-12-07T00:00:00,2
252,Saveur,my duck confit arrived and we started eating that,2013-11-26T00:00:00,5
253,Saveur,i call it convenient,2012-09-17T00:00:00,5
254,Saveur,food wa a bit bland,2017-01-09T00:00:00,2
255,Saveur,no one grabbed a cloth for the table or glass no one apologised and i just waited in vain for it to settle,2017-01-09T00:00:00,3
256,Saveur,it didn t seem that it ha been undercooked and far le overcooked but i failed to recognise the rewarding fork tenderness short rib meat,2013-02-07T00:00:00,2
257,Saveur,with it great food at value price be prepared for a long wait but totally worth it,2015-04-01T00:00:00,1
258,Saveur,it offer a nice selection of tasty dish at low price sdollar 6 15,2015-04-01T00:00:00,1
259,Saveur,it wa tasty and tender with the complementary orange and sauce on a bed of potato mash,2012-07-19T00:00:00,2
260,Saveur,it melt in your mouth,2013-11-26T00:00:00,2
261,Saveur,the beef wa extremely tender an easy bite the stew wa not too thick which i liked,2016-07-05T00:00:00,2
262,Saveur,the pasta dish wa simple but had ton of flavor,2013-11-26T00:00:00,2
263,Saveur,long long long long long wait and guess what,2014-12-30T00:00:00,3
264,Saveur,i ve had a ton of mediocre meal for way more money,2014-04-01T00:00:00,1
265,Saveur,however the food wa mediocre and left no lasting impression,2016-05-16T00:00:00,2
266,Saveur,of course the only saving grace is that it is very affordable french food,2015-02-11T00:00:00,1
267,Saveur,my colleague had boeuf bourguignon which looked a bit predictable the price are unbeatable and come to about 18 sgd per person,2012-07-25T00:00:00,1
268,Saveur,mushroom soup wa delicious compared to the heavy cream based nonsense you usually tend to get elsewhere,2016-05-14T00:00:00,2
269,Saveur,the decor here is much plain and can get very noisy during meal hour,2015-11-12T00:00:00,4
270,Saveur,this place is pretty solid if you really like french fare but you hate the long pretentious dinner style and you don t mind a loud ambience noise environment,2013-12-06T00:00:00,4
271,CafÃ© Iguana,other selection include a gluten free ancho chile chocolate cake dollar 14 and churros dollar 12 but the former two banana dessert are more satisfying for the buck and calorie spice wise the dish are tuned to a temperate palette yet there were moment during the feast when i thought i wa eating indian briyani,2015-06-17T00:00:00,1
272,CafÃ© Iguana,which is too bad but it work out to be the most economical item on the menu for me price and food wise,2013-05-07T00:00:00,1
273,CafÃ© Iguana,only down side a bit too hot spice wise,2017-04-20T00:00:00,2
274,CafÃ© Iguana,the buffalo wing were reportedly sweet instead of spicy,2016-03-04T00:00:00,2
275,CafÃ© Iguana,soggy chip bland flavor,2012-10-07T00:00:00,2
276,CafÃ© Iguana,the food wa great,2017-04-20T00:00:00,2
277,CafÃ© Iguana,the location by the river is nice with a view to the loud and stressful bar and club on the other side clark quay party street,2015-06-06T00:00:00,4
278,CUT,but worth it,2012-12-08T00:00:00,1
279,CUT,dined here a few week ago,2018-08-03T00:00:00,5
280,CUT,i wanted the porterhouse so jerry and i ordered the portion for 2,2016-03-25T00:00:00,5
281,CUT,i also got the ribeye and the potato,2018-02-18T00:00:00,5
282,CUT,the onion ring are excellent a well exactly the way you always hope they ll be but rarely are,2015-12-12T00:00:00,2
283,CUT,the bone marrow wa tender,2016-03-25T00:00:00,2
284,CUT,the negroni that i ended up with wa softened and rounded off having spent some time in the cask and it tasted timeless,2014-04-16T00:00:00,2
285,CUT,would definitely return here next time,2018-08-03T00:00:00,5
286,CUT,perfectly medium rare tender with a smoky crispy sear,2016-01-20T00:00:00,2
287,CUT,this place is classy so i recommend business casual attire,2014-04-26T00:00:00,4
288,The Coconut Club,the side dish are ok not that special or fantastic to warrant the price,2017-08-20T00:00:00,1
289,The Coconut Club,i really liked the crunch,2019-01-11T00:00:00,2
290,The Coconut Club,based on yelp we thought that the coconut club would be cash only but that is not the case at all,2019-05-03T00:00:00,5
291,The Coconut Club,no queue on a weekday,2019-01-11T00:00:00,3
292,The Coconut Club,most staff ha a no smile approach some even just lazily hang around waiting for the junior staff to do all the work,2019-06-23T00:00:00,3
293,10 at Claymore,they had a small but good selection of dessert,2017-03-25T00:00:00,1
294,10 at Claymore,and expensive tea you know the kind where the bag are hand sewn and pyramid shaped like five stone,2014-10-02T00:00:00,1
295,10 at Claymore,freshly made piping hot and generous filling nutella and durian both good i would have had 2 of each if i hadn t been so full,2014-10-02T00:00:00,2
296,10 at Claymore,order your bread naan chapatti first so they can heat up while you decide on the rest,2012-10-17T00:00:00,5
297,10 at Claymore,the perfectly cooked meat gave way to a moist pink centre which wa just of the right texture our favorite dish wa the new zealand grass fed beef tenderloin no doubt,2013-04-18T00:00:00,2
298,10 at Claymore,i love their penang style prawn noodle that come with a thick strong prawn stock and the fried kuay teow where you can actually taste the wok hei,2012-08-19T00:00:00,2
299,10 at Claymore,everyone wa friendly but one particular gentleman wa super nice and made the meal start off well,2014-12-30T00:00:00,3
300,Isle Eating House,anything you could possibly want,2014-12-28T00:00:00,1
301,Isle Eating House,definitely my choice of cheap eats if i m near peace centre or before i head to teo heng at hotel rendezvous,2014-12-28T00:00:00,1
302,Lolla,the dish is rather small i wouldn t recommend sharing if you re not ordering many dish dinner concluded on a high from the sweetness with the steamed dark chocolate pudding dollar 15,2014-02-11T00:00:00,1
303,Lolla,never had octopus so meaty and tender before,2015-12-18T00:00:00,2
304,Lolla,not to mention how gorgeously photogenic it is it s great in small quantity we nibbled on it throughout the course of dinner since it had the tendency to be too heavy,2015-12-18T00:00:00,5
305,Lolla,imagine a crisp empty profiterole,2015-12-18T00:00:00,5
306,Lolla,ordered urchin fennel beef tongue leek pork egg eel squid tuna,2017-10-01T00:00:00,5
307,Lolla,a you can read we ordered ton of dish but it only cost u dollar 65 per person including a couple glass of white wine tip and tax,2013-08-18T00:00:00,1
308,Lolla,the crew wa attentive and proactive and we could really tell that they were properly trained to provide high level service,2015-06-20T00:00:00,3
309,Lolla,service prompt and friendly,2019-01-13T00:00:00,3
310,Garibaldi Italian Restaurant & Bar,we enjoyed the dish we had extremely authentic but small portion,2012-10-09T00:00:00,1
311,Garibaldi Italian Restaurant & Bar,we dropped in a most of the eatery in our neighbourhood had closed for business by 9 30 pm garibaldi seems to be one of very few place open late the staff wa very friendly and courteous we were asked to have a drink in the bar area whilst a table wa set for u when our table wa ready we were taken to the main dining area which ha a very calming atmosphere with white and light coloured wood being predominant complete with curtain to draw out the outside noise and light,2014-11-21T00:00:00,4
312,Garibaldi Italian Restaurant & Bar,the staff paid quite a lot of attention to u,2012-07-31T00:00:00,3
313,Garibaldi Italian Restaurant & Bar,we really enjoyed both and though we won t be coming here all the time it s a bit expensive this spot is perfect for a romantic night out,2016-01-30T00:00:00,4
314,Gokul Vegetarian Restaurant and Cafe,their menu option is huge and you wouldn t even feel like you are eating vegetarian food there,2014-07-21T00:00:00,1
315,Gokul Vegetarian Restaurant and Cafe,they have an enormous menu but sadly not a lot of it is vegan but there are definitely still plenty of choice for vegan i ordered the vegan mutton rice because i ve never had mock mutton before and i wa intrigued,2016-06-04T00:00:00,1
316,Gokul Vegetarian Restaurant and Cafe,mutton wa very realistic and that chicken tikka,2016-06-30T00:00:00,2
317,Gokul Vegetarian Restaurant and Cafe,not the friendliest happiest staff but considering the crowd the food come out very fast,2016-10-12T00:00:00,3
318,Wah Lok Cantonese Restaurant,this place is nice but way overpriced,2018-12-27T00:00:00,1
319,Wah Lok Cantonese Restaurant,their portion are very small too,2018-12-27T00:00:00,1
320,Souper Tang,they have more than 10 soup to chose from i think it wa 13,2016-06-24T00:00:00,1
321,Souper Tang,there are variety of soup that are really nice,2017-04-01T00:00:00,2
322,The Black Swan,coming up in december the happy hour menu will be replaced with a dollar 2 menu for oyster and dollar 11 for selected beer wine and house pours,2016-02-16T00:00:00,1
323,The Black Swan,there wa another time where one of the server let me charge my phone by where the sound booth wa,2017-06-12T00:00:00,3
324,The Black Swan,evidence of this can be seen where the soft duck meat literally fall off the bone and melt in your mouth,2014-12-20T00:00:00,2
325,The Black Swan,festive lighting to bring up the light level more comfortable furniture and potted shrub down the length of the patio to screen the diner from the traffic and the noise,2013-09-15T00:00:00,4
326,Melt CafÃ©,i would have to say for the price i m paying for melt is really worth a try if you want to go for a great buffet feast,2012-08-31T00:00:00,1
327,Melt CafÃ©,dessert the genoa and linzer torte were brilliant,2018-01-15T00:00:00,2
328,Melt CafÃ©,my dinner mood wa ruined by the staff at the white rabbit and being hungry made nothing better,2014-02-17T00:00:00,3
329,æºè§é»å¿ Mongkok Dim Sum,good selection of dish including entree dim sum dessert drink and tea,2014-03-05T00:00:00,1
330,Palm Beach Seafood,the price wa also pretty expensive which is to be expected,2013-12-24T00:00:00,1
331,Palm Beach Seafood,the crab and fried rice countered by the fresh seasoned green wa excellent,2016-05-21T00:00:00,2
332,Palm Beach Seafood,if i paid dollar 50 i would give it 5 star but for one person it wa incredibly overpriced and under eaten,2020-01-18T00:00:00,1
333,Palm Beach Seafood,pricey but worth it,2018-07-17T00:00:00,1
334,Palm Beach Seafood,fried golden crisp with a nice level of sweetness and soft in the middle,2019-07-02T00:00:00,2
335,Taste Paradise,not overpriced or overrated 3,2015-02-04T00:00:00,1
336,Taste Paradise,the common dim sum item like prawn dumpling and siew mai taste better than very good,2015-06-16T00:00:00,2
337,Taste Paradise,it wa my first time eating shark fin soup,2018-11-28T00:00:00,5
338,Taste Paradise,they have a good variety of the traditional har gau siew mai stuff but they also have some innovative new dim sum item that aren t available anywhere else,2012-07-12T00:00:00,5
339,Taste Paradise,had dumpling soup and pork,2019-08-07T00:00:00,5
340,Taste Paradise,clear crisp broth with subdued flavoring that enhances the shark fin rather than overpowering it which is something i ve experienced on numerous occasion in the past,2014-10-09T00:00:00,2
341,Taste Paradise,i ve been here 4 time and tried 30 dish via foodmento app,2013-11-27T00:00:00,5
342,Taste Paradise,staff wa very professional and attentive throughout my meal,2017-01-15T00:00:00,3
343,Taste Paradise,their har gau shrimp dumpling and siew mai pork dumpling are very fresh and well executed,2012-07-12T00:00:00,2
344,Little Vietnam Restaurant & Cafe,it looked like a lot but i easily polished off the bowl and probably could have done with more rice noodle and broth,2017-02-21T00:00:00,1
345,Little Vietnam Restaurant & Cafe,we have been here a few time,2016-06-03T00:00:00,5
346,Mr and Mrs Mohgan's Super Crispy Roti Prata,a totally cheap and yummy breakfast for le than dollar 1 for a kosong prata,2012-10-11T00:00:00,1
347,Mr and Mrs Mohgan's Super Crispy Roti Prata,the kitchen stunk,2016-05-04T00:00:00,4
348,Mr and Mrs Mohgan's Super Crispy Roti Prata,probably one of the best prata in singapore,2017-03-06T00:00:00,2
349,Mr and Mrs Mohgan's Super Crispy Roti Prata,a tiger beer cost only dollar 4 for a small,2019-04-21T00:00:00,1
350,Din Tai Fung,we even got a free dish of fried duck spring roll because we were among the restaurant s last diner of the day,2015-11-10T00:00:00,1
351,Din Tai Fung,top 10 restaurant in the world at under dollar 20 person,2013-10-31T00:00:00,1
352,Din Tai Fung,odd to admit this but this din tai fung location wa yummier than my local joint here in arcadial,2013-08-14T00:00:00,2
